Name,"Form of creative work","Wikidata QID","IMSLP ID","VIAF ID",composer,arranger
"Pange lingua gloriosi",hymn,,"Pange, lingua, gloriosi corporis mysterium (Victoria, Tomás Luis de)",,"Tomás Luis de Victoria","Charles Bordes"
"Pange lingua gloriosi","Venetian polychoral style",,"Pange, lingua, gloriosi corporis mysterium (Victoria, Tomás Luis de)",,"Tomás Luis de Victoria","Charles Bordes"
"Pange lingua gloriosi",motet,,"Pange, lingua, gloriosi corporis mysterium (Victoria, Tomás Luis de)",,"Tomás Luis de Victoria","Charles Bordes"
"Pange lingua gloriosi","liturgical music",,"Pange, lingua, gloriosi corporis mysterium (Victoria, Tomás Luis de)",,"Tomás Luis de Victoria","Charles Bordes"
"Pange, lingua, gloriosi corporis mysterium, IGP 333",hymn,,"Pange, lingua, gloriosi corporis mysterium, IGP 333 (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina","Napoléon Joseph Ney"
"Pange, lingua, gloriosi corporis mysterium, IGP 333",hymn,,"Pange, lingua, gloriosi corporis mysterium, IGP 333 (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina","Franz Espagne"
"Pange, lingua, gloriosi corporis mysterium, IGP 333",motet,,"Pange, lingua, gloriosi corporis mysterium, IGP 333 (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina","Napoléon Joseph Ney"
"Pange, lingua, gloriosi corporis mysterium, IGP 333",motet,,"Pange, lingua, gloriosi corporis mysterium, IGP 333 (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina","Franz Espagne"
"Pange, lingua, gloriosi corporis mysterium, IGP 333","liturgical music",,"Pange, lingua, gloriosi corporis mysterium, IGP 333 (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina","Napoléon Joseph Ney"
"Pange, lingua, gloriosi corporis mysterium, IGP 333","liturgical music",,"Pange, lingua, gloriosi corporis mysterium, IGP 333 (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina","Franz Espagne"
"Dextera Domini fecit virtutem, IGP 430",motet,,"Dextera Domini fecit virtutem (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina","Charles Bordes"
"Dextera Domini fecit virtutem, IGP 430","liturgical music",,"Dextera Domini fecit virtutem (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina","Charles Bordes"
"Jesu, meine Freude, BWV 227",motet,Q892166,"Jesu, meine Freude, BWV 227 (Bach, Johann Sebastian)",174582834,"Johann Sebastian Bach","Napoléon Joseph Ney"
"O filii et filiae","musical hoax",Q124316680,"O filii et filiae (Leisring, Volckmar)",,"Volckmar Leisring","Napoléon Joseph Ney"
"O filii et filiae",motet,Q124316680,"O filii et filiae (Leisring, Volckmar)",,"Volckmar Leisring","Napoléon Joseph Ney"
"O filii et filiae","liturgical music",Q124316680,"O filii et filiae (Leisring, Volckmar)",,"Volckmar Leisring","Napoléon Joseph Ney"
"Pueri Hebraeorum",motet,Q124316660,"Pueri Hebraeorum (Victoria, Tomás Luis de)",,"Tomás Luis de Victoria","Napoléon Joseph Ney"
"Pueri Hebraeorum","liturgical music",Q124316660,"Pueri Hebraeorum (Victoria, Tomás Luis de)",,"Tomás Luis de Victoria","Napoléon Joseph Ney"
"Salve Regina misericordiae, LV 881",motet,Q124316002,"Salve Regina, LV 881",,"Orlande de Lassus","Napoléon Joseph Ney"
"Salve Regina misericordiae, LV 881","Marian hymn",Q124316002,"Salve Regina, LV 881",,"Orlande de Lassus","Napoléon Joseph Ney"
"Lamentationes Jeremiae Prophetae","Lamentations of Jeremiah the Prophet",Q124315875,,,"Gregorio Allegri","Napoléon Joseph Ney"
"Lamentationes Jeremiae Prophetae","Lamentations of Jeremiah the Prophet",Q124315875,,,"Fortunato Santini","Napoléon Joseph Ney"
"Lamentationes Jeremiae Prophetae",lamentation,Q124315875,,,"Gregorio Allegri","Napoléon Joseph Ney"
"Lamentationes Jeremiae Prophetae",lamentation,Q124315875,,,"Fortunato Santini","Napoléon Joseph Ney"
"Lamentationes Jeremiae Prophetae","liturgical music",Q124315875,,,"Gregorio Allegri","Napoléon Joseph Ney"
"Lamentationes Jeremiae Prophetae","liturgical music",Q124315875,,,"Fortunato Santini","Napoléon Joseph Ney"
"Popule meus, IGP 76",motet,Q124310762,"Popule meus, IGP 76 (Palestrina, Giovanni Pierluigi da)",176995664,"Giovanni Pierluigi da Palestrina","Napoléon Joseph Ney"
"Popule meus, IGP 76","liturgical music",Q124310762,"Popule meus, IGP 76 (Palestrina, Giovanni Pierluigi da)",176995664,"Giovanni Pierluigi da Palestrina","Napoléon Joseph Ney"
"Miserere mei Deus",motet,Q124316031,,,"Orlande de Lassus","Napoléon Joseph Ney"
"Miserere mei Deus","liturgical music",Q124316031,,,"Orlande de Lassus","Napoléon Joseph Ney"
"Tu es Petrus, IGP 97",motet,Q25215432,"Tu es Petrus, IGP 97 (Palestrina, Giovanni Pierluigi da)",180479077,"Giovanni Pierluigi da Palestrina","Jakob Quadflieg"
"Tu es Petrus, IGP 97",motet,Q25215432,"Tu es Petrus, IGP 97 (Palestrina, Giovanni Pierluigi da)",180479077,"Giovanni Pierluigi da Palestrina","Alfred Dörffel"
"Tu es Petrus, IGP 97",motet,Q25215432,"Tu es Petrus, IGP 97 (Palestrina, Giovanni Pierluigi da)",180479077,"Giovanni Pierluigi da Palestrina","Stephan Lück"
"Tu es Petrus, IGP 97","liturgical music",Q25215432,"Tu es Petrus, IGP 97 (Palestrina, Giovanni Pierluigi da)",180479077,"Giovanni Pierluigi da Palestrina","Jakob Quadflieg"
"Tu es Petrus, IGP 97","liturgical music",Q25215432,"Tu es Petrus, IGP 97 (Palestrina, Giovanni Pierluigi da)",180479077,"Giovanni Pierluigi da Palestrina","Alfred Dörffel"
"Tu es Petrus, IGP 97","liturgical music",Q25215432,"Tu es Petrus, IGP 97 (Palestrina, Giovanni Pierluigi da)",180479077,"Giovanni Pierluigi da Palestrina","Stephan Lück"
"Missa super cantu Romano",mass,,"Missa super cantu Romano (Heredia, Pedro de)",,"Pietro Heredia","Stephan Lück"
"Missa super cantu Romano","liturgical music",,"Missa super cantu Romano (Heredia, Pedro de)",,"Pietro Heredia","Stephan Lück"
"Missae IV",mass,,"Missae (Lotti, Antonio)",,"Antonio Lotti","Stephan Lück"
"Missae IV","liturgical music",,"Missae (Lotti, Antonio)",,"Antonio Lotti","Stephan Lück"
"Tantum ergo sacramentum",motet,,"Tantum ergo sacramentum (Calegari, Francesco Antonio)",,"Francesco Antonio Calegari","Stephan Lück"
"Toccata and Fugue in D minor, BWV 565",toccata,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Carl Tausig"
"Toccata and Fugue in D minor, BWV 565",toccata,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Ferruccio Busoni"
"Toccata and Fugue in D minor, BWV 565",toccata,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Max Reger"
"Toccata and Fugue in D minor, BWV 565",toccata,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Isidor Philipp"
"Toccata and Fugue in D minor, BWV 565",toccata,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Jeanne Herscher-Clément"
"Toccata and Fugue in D minor, BWV 565",toccata,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Alfred Cortot"
"Toccata and Fugue in D minor, BWV 565",toccata,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Louis Brassin"
"Toccata and Fugue in D minor, BWV 565",fugue,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Carl Tausig"
"Toccata and Fugue in D minor, BWV 565",fugue,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Ferruccio Busoni"
"Toccata and Fugue in D minor, BWV 565",fugue,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Max Reger"
"Toccata and Fugue in D minor, BWV 565",fugue,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Isidor Philipp"
"Toccata and Fugue in D minor, BWV 565",fugue,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Jeanne Herscher-Clément"
"Toccata and Fugue in D minor, BWV 565",fugue,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Alfred Cortot"
"Toccata and Fugue in D minor, BWV 565",fugue,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Louis Brassin"
"Toccata and Fugue in D minor, BWV 565","organ music",Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Carl Tausig"
"Toccata and Fugue in D minor, BWV 565","organ music",Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Ferruccio Busoni"
"Toccata and Fugue in D minor, BWV 565","organ music",Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Max Reger"
"Toccata and Fugue in D minor, BWV 565","organ music",Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Isidor Philipp"
"Toccata and Fugue in D minor, BWV 565","organ music",Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Jeanne Herscher-Clément"
"Toccata and Fugue in D minor, BWV 565","organ music",Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Alfred Cortot"
"Toccata and Fugue in D minor, BWV 565","organ music",Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Louis Brassin"
"Keyboard Sonata in G minor, K.426",sonata,Q67199997,"Keyboard Sonata in G minor, K.426 (Scarlatti, Domenico)",293149301,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in G minor, K.426",sonata,Q67199997,"Keyboard Sonata in G minor, K.426 (Scarlatti, Domenico)",293149301,"Domenico Scarlatti","Carl Tausig"
"Keyboard Sonata in G minor, K.12",sonata,Q67199895,"Keyboard Sonata in G minor, K.12 (Scarlatti, Domenico)",6478158127393415150006,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in G minor, K.12",sonata,Q67199895,"Keyboard Sonata in G minor, K.12 (Scarlatti, Domenico)",6478158127393415150006,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in G minor, K.12",sonata,Q67199895,"Keyboard Sonata in G minor, K.12 (Scarlatti, Domenico)",6478158127393415150006,"Domenico Scarlatti","Carl Tausig"
"Keyboard Sonata in F minor, K.519",sonata,Q74594764,"Keyboard Sonata in F minor, K.519 (Scarlatti, Domenico)",293203889,"Domenico Scarlatti","Thomas Dunhill"
"Keyboard Sonata in F minor, K.519",sonata,Q74594764,"Keyboard Sonata in F minor, K.519 (Scarlatti, Domenico)",293203889,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in F minor, K.519",sonata,Q74594764,"Keyboard Sonata in F minor, K.519 (Scarlatti, Domenico)",293203889,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in F minor, K.519",sonata,Q74594764,"Keyboard Sonata in F minor, K.519 (Scarlatti, Domenico)",293203889,"Domenico Scarlatti","Carl Tausig"
"Keyboard Sonata in E major, K.20",sonata,Q74594938,"Keyboard Sonata in E major, K.20 (Scarlatti, Domenico)",294198261,"Domenico Scarlatti","Thomas Dunhill"
"Keyboard Sonata in E major, K.20",sonata,Q74594938,"Keyboard Sonata in E major, K.20 (Scarlatti, Domenico)",294198261,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in E major, K.20",sonata,Q74594938,"Keyboard Sonata in E major, K.20 (Scarlatti, Domenico)",294198261,"Domenico Scarlatti","Adolphe Wouters"
"Keyboard Sonata in E major, K.20",sonata,Q74594938,"Keyboard Sonata in E major, K.20 (Scarlatti, Domenico)",294198261,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in E major, K.20",sonata,Q74594938,"Keyboard Sonata in E major, K.20 (Scarlatti, Domenico)",294198261,"Domenico Scarlatti","Carl Tausig"
"Keyboard Sonata in C major, K.487",sonata,Q67200013,"Keyboard Sonata in C major, K.487 (Scarlatti, Domenico)",293946907,"Domenico Scarlatti","Michele Esposito"
"Keyboard Sonata in C major, K.487",sonata,Q67200013,"Keyboard Sonata in C major, K.487 (Scarlatti, Domenico)",293946907,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in C major, K.487",sonata,Q67200013,"Keyboard Sonata in C major, K.487 (Scarlatti, Domenico)",293946907,"Domenico Scarlatti","Thomas Dunhill"
"Keyboard Sonata in C major, K.487",sonata,Q67200013,"Keyboard Sonata in C major, K.487 (Scarlatti, Domenico)",293946907,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in C major, K.487",sonata,Q67200013,"Keyboard Sonata in C major, K.487 (Scarlatti, Domenico)",293946907,"Domenico Scarlatti","Carl Tausig"
"Keyboard Sonata in F minor, K.387",sonata,Q67199988,"Keyboard Sonata in F minor, K.387 (Scarlatti, Domenico)",294415092,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in F minor, K.387",sonata,Q67199988,"Keyboard Sonata in F minor, K.387 (Scarlatti, Domenico)",294415092,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in F minor, K.387",sonata,Q67199988,"Keyboard Sonata in F minor, K.387 (Scarlatti, Domenico)",294415092,"Domenico Scarlatti","Hans von Bülow"
"Keyboard Sonata in F minor, K.69",sonata,Q74594778,"Keyboard Sonata in F minor, K.69 (Scarlatti, Domenico)",293512839,"Domenico Scarlatti","Amédée Méreaux"
"Keyboard Sonata in F minor, K.69",sonata,Q74594778,"Keyboard Sonata in F minor, K.69 (Scarlatti, Domenico)",293512839,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in F minor, K.69",sonata,Q74594778,"Keyboard Sonata in F minor, K.69 (Scarlatti, Domenico)",293512839,"Domenico Scarlatti","Michele Esposito"
"Keyboard Sonata in F minor, K.69",sonata,Q74594778,"Keyboard Sonata in F minor, K.69 (Scarlatti, Domenico)",293512839,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in F minor, K.69",sonata,Q74594778,"Keyboard Sonata in F minor, K.69 (Scarlatti, Domenico)",293512839,"Domenico Scarlatti","Hans von Bülow"
"Keyboard Sonata in G minor, K.31",sonata,Q74594922,"Keyboard Sonata in G minor, K.31 (Scarlatti, Domenico)",293955538,"Domenico Scarlatti","Michele Esposito"
"Keyboard Sonata in G minor, K.31",sonata,Q74594922,"Keyboard Sonata in G minor, K.31 (Scarlatti, Domenico)",293955538,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in G minor, K.31",sonata,Q74594922,"Keyboard Sonata in G minor, K.31 (Scarlatti, Domenico)",293955538,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in G minor, K.31",sonata,Q74594922,"Keyboard Sonata in G minor, K.31 (Scarlatti, Domenico)",293955538,"Domenico Scarlatti","Hans von Bülow"
"Keyboard Sonata in F major, K.deest",sonata,Q131983226,"Scarlatti's Chef d'Œuvres (Scarlatti, Domenico)",,"Domenico Scarlatti","Muzio Clementi"
"Keyboard Sonata in F major, K.deest",sonata,Q131983226,"Scarlatti's Chef d'Œuvres (Scarlatti, Domenico)",,"Domenico Scarlatti","Amédée Méreaux"
"Keyboard Sonata in F major, K.deest",sonata,Q131983226,"Scarlatti's Chef d'Œuvres (Scarlatti, Domenico)",,"Domenico Scarlatti","Louis Oesterle"
"Keyboard Sonata in F major, K.deest",sonata,Q131983226,"Scarlatti's Chef d'Œuvres (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in F major, K.deest","musical hoax",Q131983226,"Scarlatti's Chef d'Œuvres (Scarlatti, Domenico)",,"Domenico Scarlatti","Muzio Clementi"
"Keyboard Sonata in F major, K.deest","musical hoax",Q131983226,"Scarlatti's Chef d'Œuvres (Scarlatti, Domenico)",,"Domenico Scarlatti","Amédée Méreaux"
"Keyboard Sonata in F major, K.deest","musical hoax",Q131983226,"Scarlatti's Chef d'Œuvres (Scarlatti, Domenico)",,"Domenico Scarlatti","Louis Oesterle"
"Keyboard Sonata in F major, K.deest","musical hoax",Q131983226,"Scarlatti's Chef d'Œuvres (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in F major, K.deest",forgery,Q131983226,"Scarlatti's Chef d'Œuvres (Scarlatti, Domenico)",,"Domenico Scarlatti","Muzio Clementi"
"Keyboard Sonata in F major, K.deest",forgery,Q131983226,"Scarlatti's Chef d'Œuvres (Scarlatti, Domenico)",,"Domenico Scarlatti","Amédée Méreaux"
"Keyboard Sonata in F major, K.deest",forgery,Q131983226,"Scarlatti's Chef d'Œuvres (Scarlatti, Domenico)",,"Domenico Scarlatti","Louis Oesterle"
"Keyboard Sonata in F major, K.deest",forgery,Q131983226,"Scarlatti's Chef d'Œuvres (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in G minor, K.30",sonata,Q3408309,"Keyboard Sonata in G minor, K.30 (Scarlatti, Domenico)",,"Domenico Scarlatti","Vincent d'Indy"
"Keyboard Sonata in G minor, K.30",sonata,Q3408309,"Keyboard Sonata in G minor, K.30 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in G minor, K.30",sonata,Q3408309,"Keyboard Sonata in G minor, K.30 (Scarlatti, Domenico)",,"Domenico Scarlatti","Louis Köhler"
"Keyboard Sonata in G minor, K.30",sonata,Q3408309,"Keyboard Sonata in G minor, K.30 (Scarlatti, Domenico)",,"Domenico Scarlatti","Amédée Méreaux"
"Keyboard Sonata in G minor, K.30",sonata,Q3408309,"Keyboard Sonata in G minor, K.30 (Scarlatti, Domenico)",,"Domenico Scarlatti","Hans von Bülow"
"Keyboard Sonata in G minor, K.30",sonata,Q3408309,"Keyboard Sonata in G minor, K.30 (Scarlatti, Domenico)",,"Domenico Scarlatti","Louis Oesterle"
"Keyboard Sonata in G minor, K.30",sonata,Q3408309,"Keyboard Sonata in G minor, K.30 (Scarlatti, Domenico)",,"Domenico Scarlatti","Michele Esposito"
"Keyboard Sonata in G minor, K.30",sonata,Q3408309,"Keyboard Sonata in G minor, K.30 (Scarlatti, Domenico)",,"Domenico Scarlatti","Thomas Dunhill"
"Keyboard Sonata in G minor, K.30",sonata,Q3408309,"Keyboard Sonata in G minor, K.30 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in D minor, K.41",sonata,Q67199908,"Keyboard Sonata in D minor, K.41 (Scarlatti, Domenico)",292407542,"Domenico Scarlatti","Louis Oesterle"
"Keyboard Sonata in D minor, K.41",sonata,Q67199908,"Keyboard Sonata in D minor, K.41 (Scarlatti, Domenico)",292407542,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in G major, K.523",sonata,Q75736815,"Keyboard Sonata in G major, K.523 (Scarlatti, Domenico)",292392205,"Domenico Scarlatti","Hans von Bülow"
"Keyboard Sonata in G major, K.523",sonata,Q75736815,"Keyboard Sonata in G major, K.523 (Scarlatti, Domenico)",292392205,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in G major, K.523",sonata,Q75736815,"Keyboard Sonata in G major, K.523 (Scarlatti, Domenico)",292392205,"Domenico Scarlatti","Louis Köhler"
"Keyboard Sonata in G major, K.523",sonata,Q75736815,"Keyboard Sonata in G major, K.523 (Scarlatti, Domenico)",292392205,"Domenico Scarlatti","Louis Oesterle"
"Keyboard Sonata in G major, K.523",sonata,Q75736815,"Keyboard Sonata in G major, K.523 (Scarlatti, Domenico)",292392205,"Domenico Scarlatti","Michele Esposito"
"Keyboard Sonata in G major, K.523",sonata,Q75736815,"Keyboard Sonata in G major, K.523 (Scarlatti, Domenico)",292392205,"Domenico Scarlatti","Thomas Dunhill"
"Keyboard Sonata in G major, K.523",sonata,Q75736815,"Keyboard Sonata in G major, K.523 (Scarlatti, Domenico)",292392205,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in F major, K.525",sonata,Q78246024,"Keyboard Sonata in F major, K.525 (Scarlatti, Domenico)",,"Domenico Scarlatti","Hans von Bülow"
"Keyboard Sonata in F major, K.525",sonata,Q78246024,"Keyboard Sonata in F major, K.525 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in F major, K.525",sonata,Q78246024,"Keyboard Sonata in F major, K.525 (Scarlatti, Domenico)",,"Domenico Scarlatti","Louis Oesterle"
"Keyboard Sonata in F major, K.525",sonata,Q78246024,"Keyboard Sonata in F major, K.525 (Scarlatti, Domenico)",,"Domenico Scarlatti","Michele Esposito"
"Keyboard Sonata in F major, K.525",sonata,Q78246024,"Keyboard Sonata in F major, K.525 (Scarlatti, Domenico)",,"Domenico Scarlatti","Thomas Dunhill"
"Keyboard Sonata in F major, K.525",sonata,Q78246024,"Keyboard Sonata in F major, K.525 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in C minor, K.526",sonata,Q78246025,"Keyboard Sonata in C minor, K.526 (Scarlatti, Domenico)",,"Domenico Scarlatti","Carl Czerny"
"Keyboard Sonata in C minor, K.526",sonata,Q78246025,"Keyboard Sonata in C minor, K.526 (Scarlatti, Domenico)",,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in D minor, K.517",sonata,Q30303396,"Keyboard Sonata in D minor, K.517 (Scarlatti, Domenico)",182356160,"Domenico Scarlatti","Alessandro Longo"
"Keyboard Sonata in D minor, K.517",sonata,Q30303396,"Keyboard Sonata in D minor, K.517 (Scarlatti, Domenico)",182356160,"Domenico Scarlatti","Carl Czerny"
