"Object ID",FAAM-ID,Title,"Musical Works - Object ID","[Agent] Agent - Object ID","[Agent] Role - Object ID","[Agent] Date Start","[Agent] Location Reference - Object ID","[Organisation] Organisation - Object ID","[Organisation] Date Start","[Organisation] Role - Object ID","[Organisation] Location Reference - Object ID"
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16002055,15996216,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16002055,15996150,15996312,1855,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16002055,15996150,15990790,1855,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16002068,15996128,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16002068,15996237,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16002068,15996236,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16002068,15996201,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16002068,15996238,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16002068,15996235,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16002068,16002144,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16002068,15996216,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16002068,15996150,15996312,1855,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16002068,15996150,15990790,1855,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16005104,15996128,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16005104,15996237,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16005104,15996236,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16005104,15996201,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16005104,15996238,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16005104,15996235,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16005104,16002144,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16005104,15996216,15990789,,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16005104,15996150,15996312,1855,,,,,
15992786,BSB-991099188989707356,"Liber motettorum. 3: Nr. XVII - XXIV",16005104,15996150,15990790,1855,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996212,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996248,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996247,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996246,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996245,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996216,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996244,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996235,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996237,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996243,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996128,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996242,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996203,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996241,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996240,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996224,15996312,1855,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996150,15990790,1855,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996205,15990793,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002422,15996205,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996212,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996248,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996247,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996246,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996245,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996216,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996244,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996235,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996237,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996243,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996128,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996242,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996203,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996241,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996240,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996224,15996312,1855,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996150,15990790,1855,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996205,15990793,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002423,15996205,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002424,15996212,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002424,15996248,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002424,15996247,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002424,15996246,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002424,15996245,15990789,,,,,,
15992787,BSB-991062688259707356,"Musica divina: sive thesaurus concentuum selectissimorum omni cultui divino totius anni juxta ritum sanctae ecclesiae catholicae inservientium: ab excellentissimis superioris aevi musicis numeris harmonicis compositorum. 2,3: Liber motettorum, Sectio III",16002424,15996216,15990789,,,,,,
