"Object ID",Name,Aliases,"Wikidata QID","instance of - Object ID","role - Object ID","related to - Object ID","occupation - Object ID","VIAF ID","RISM ID","IMSLP ID",image,"sex or gender - Object ID","country of citizenship - Object ID","place of birth - Object ID","place of death - Object ID","date of birth","date of death","instrument - Object ID","student of - Object ID","educated at - Object ID","employer - Object ID"
16005206,"Ercole Bernabei",,Q467856,,15990789,15996316,,,,,,,,,,,,,,,
16005196,"Adrian Willaert",,Q312615,,15990789,15996316,,,,,,,,,,,,,,,
16005196,"Adrian Willaert",,Q312615,,15990789,15990650,,,,,,,,,,,,,,,
16005194,"Francesco Soriano",,Q1376058,,15990789,15990650,,,,,,,,,,,,,,,
16005194,"Francesco Soriano",,Q1376058,,15990789,15996316,,,,,,,,,,,,,,,
16005192,"Matteo Palotta",,Q18648032,,15990789,15996316,,,,,,,,,,,,,,,
16005192,"Matteo Palotta",,Q18648032,,15990789,15990650,,,,,,,,,,,,,,,
16005186,"Francesco Foggia",,Q1441040,,15990789,15990650,,,,,,,,,,,,,,,
16005186,"Francesco Foggia",,Q1441040,,15990789,15996316,,,,,,,,,,,,,,,
16005183,"Giovanni Giorgi",,Q3230290,,15990789,15996316,,,,,,,,,,,,,,,
16005183,"Giovanni Giorgi",,Q3230290,,15990789,15990650,,,,,,,,,,,,,,,
16005179,"Ivo de Vento",,Q1675812,,15990789,15990650,,,,,,,,,,,,,,,
16005179,"Ivo de Vento",,Q1675812,,15990789,15996316,,,,,,,,,,,,,,,
16005177,"Georg Prenner",,Q5535787,,15990789,15996316,,,,,,,,,,,,,,,
16005177,"Georg Prenner",,Q5535787,,15990789,15990650,,,,,,,,,,,,,,,
16005170,"Antonio Cifra",,Q601590,,15990789,15990650,,,,,,,,,,,,,,,
16005170,"Antonio Cifra",,Q601590,,15990789,15996316,,,,,,,,,,,,,,,
16005150,"Louis Oesterle",,Q55838272,,15990790,15990650,,,,,,,,,,,,,,,
16005149,"Theodor Leschetizky",,Q362340,,15990790,15990650,,,,,,,,,,,,,,,
16005148,"Beniamino Cesi",,Q1619820,,15990790,15990650,,,,,,,,,,,,,,,
16005146,"Amédée Méreaux",,Q4749606,,15990790,15990650,,,,,,,,,,,,,,,
16005145,"Michele Esposito",,Q6836741,,15990790,15990650,,,,,,,,,,,,,,,
16005144,"Giuseppe Buonamici",,Q1528195,,15990790,15990650,,,,,,,,,,,,,,,
16005143,"Daniel Rahter",,Q55902864,,15996312,15990650,,,,,,,,,,,,,,,
16005142,"Louis Köhler",,Q320601,,15990790,15990650,,,,,,,,,,,,,,,
16005139,"Pasquale Pisari",,Q11940412,,15990789,15996316,,,,,,,,,,,,,,,
16005139,"Pasquale Pisari",,Q11940412,,15990789,15990650,,,,,,,,,,,,,,,
16004083,"Orazio Benevoli","Grazio Benevoli",Q1228351,15990584,15990789,15990650,15990857,10112339,people/20000425,,,15992244,15998690,,,1605-04-19,1672-06-17,,,,
16004083,"Orazio Benevoli","Grazio Benevoli",Q1228351,15990584,15990789,15990650,15990857,10112339,people/20000425,,,15992244,16004404,,,1605-04-19,1672-06-17,,,,
16004083,"Orazio Benevoli","Grazio Benevoli",Q1228351,15990584,15990789,15996316,15990857,10112339,people/20000425,,,15992244,15998690,,,1605-04-19,1672-06-17,,,,
16004083,"Orazio Benevoli","Grazio Benevoli",Q1228351,15990584,15990789,15996316,15990857,10112339,people/20000425,,,15992244,16004404,,,1605-04-19,1672-06-17,,,,
15996126,"Charles Bordes",,Q1063780,,15990790,15990650,,71584661,people/30024318,"Category:Bordes,_Charles",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Charles_Bordes_Comoedia.jpg,15992244,16002145,,,1863-05-12,1909-11-08,,,,15996300
15996126,"Charles Bordes",,Q1063780,,15990790,15996316,,71584661,people/30024318,"Category:Bordes,_Charles",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Charles_Bordes_Comoedia.jpg,15992244,16002145,,,1863-05-12,1909-11-08,,,,15996300
15996146,"Franz Espagne",,Q20001764,,15990790,15990650,,17977499,people/57976,"Category:Espagne,_Franz",,15992244,,,,1828-04-21,1878-05-24,,,,
15996146,"Franz Espagne",,Q20001764,,15990790,15996316,,17977499,people/57976,"Category:Espagne,_Franz",,15992244,,,,1828-04-21,1878-05-24,,,,
15996208,"Theodor de Witt",,Q40529382,,,15990650,,69711324,people/159321,"Category:Witt,_Theodor_de",,15992244,,,,1823-11-09,1855-12-01,,,,
15996208,"Theodor de Witt",,Q40529382,,,15996316,,69711324,people/159321,"Category:Witt,_Theodor_de",,15992244,,,,1823-11-09,1855-12-01,,,,
15996237,"Gregor Aichinger",,Q633088,,,15996316,,34721102,people/30004854,"Category:Aichinger,_Gregor",,15992244,16004405,,,1564,1628-01-21,,,,
15996237,"Gregor Aichinger",,Q633088,,,15990650,,34721102,people/30004854,"Category:Aichinger,_Gregor",,15992244,16004405,,,1564,1628-01-21,,,,
16005117,"Giacomo Antonio Perti",,Q545451,,15990789,15990650,,,,,,,,,,,,,,,
16005117,"Giacomo Antonio Perti",,Q545451,,15990789,15996316,,,,,,,,,,,,,,,
16005113,"Bartolomeo Cordans","Menegali (?)",Q3635361,,15990789,15998762,,,,,,,,,,,,,,,
16005113,"Bartolomeo Cordans","Menegali (?)",Q3635361,,15990789,15990672,,,,,,,,,,,,,,,
16005113,"Bartolomeo Cordans","Menegali (?)",Q3635361,,15990789,15996316,,,,,,,,,,,,,,,
16005113,"Bartolomeo Cordans","Menegali (?)",Q3635361,,15990789,15990650,,,,,,,,,,,,,,,
15996201,"Orlande de Lassus","Roland de Lassus",Q154792,,15990789,15990650,15990857,23356192,people/506,"Category:Lassus,_Orlande_de",https://upload.wikimedia.org/wikipedia/commons/3/37/Orlande_de_Lassus.jpg,15992244,16004424,,,1532,1594-06-14,,,,
15996201,"Orlande de Lassus","Roland de Lassus",Q154792,,15990789,15990650,15990888,23356192,people/506,"Category:Lassus,_Orlande_de",https://upload.wikimedia.org/wikipedia/commons/3/37/Orlande_de_Lassus.jpg,15992244,16004424,,,1532,1594-06-14,,,,
15996201,"Orlande de Lassus","Roland de Lassus",Q154792,,15990789,15996316,15990857,23356192,people/506,"Category:Lassus,_Orlande_de",https://upload.wikimedia.org/wikipedia/commons/3/37/Orlande_de_Lassus.jpg,15992244,16004424,,,1532,1594-06-14,,,,
15996201,"Orlande de Lassus","Roland de Lassus",Q154792,,15990789,15996316,15990888,23356192,people/506,"Category:Lassus,_Orlande_de",https://upload.wikimedia.org/wikipedia/commons/3/37/Orlande_de_Lassus.jpg,15992244,16004424,,,1532,1594-06-14,,,,
15996201,"Orlande de Lassus","Orlando di Lasso",Q154792,,15990789,15990650,15990857,23356192,people/506,"Category:Lassus,_Orlande_de",https://upload.wikimedia.org/wikipedia/commons/3/37/Orlande_de_Lassus.jpg,15992244,16004424,,,1532,1594-06-14,,,,
15996201,"Orlande de Lassus","Orlando di Lasso",Q154792,,15990789,15990650,15990888,23356192,people/506,"Category:Lassus,_Orlande_de",https://upload.wikimedia.org/wikipedia/commons/3/37/Orlande_de_Lassus.jpg,15992244,16004424,,,1532,1594-06-14,,,,
15996201,"Orlande de Lassus","Orlando di Lasso",Q154792,,15990789,15996316,15990857,23356192,people/506,"Category:Lassus,_Orlande_de",https://upload.wikimedia.org/wikipedia/commons/3/37/Orlande_de_Lassus.jpg,15992244,16004424,,,1532,1594-06-14,,,,
15996201,"Orlande de Lassus","Orlando di Lasso",Q154792,,15990789,15996316,15990888,23356192,people/506,"Category:Lassus,_Orlande_de",https://upload.wikimedia.org/wikipedia/commons/3/37/Orlande_de_Lassus.jpg,15992244,16004424,,,1532,1594-06-14,,,,
16005105,"John IV of Portugal","King João IV of Portugal",,,15990789,15990650,,,,,,,,,,,,,,,
16005105,"John IV of Portugal","King João IV of Portugal",,,15990789,15996316,,,,,,,,,,,,,,,
15996241,"Jacobus Gallus","Jacob Handl",Q439813,,,15990650,,27251963,people/30001209,"Category:Handl,_Jacob",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Jakob_Petelin_Gallus_1590_(cropped).jpg,15992244,16004405,,,1550-07-03,1591-07-18,,,,
15996241,"Jacobus Gallus","Jacob Handl",Q439813,,,15996316,,27251963,people/30001209,"Category:Handl,_Jacob",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Jakob_Petelin_Gallus_1590_(cropped).jpg,15992244,16004405,,,1550-07-03,1591-07-18,,,,
16005099,"Jacquet de Berchem",,,,15990789,15990650,,,,,,,,,,,,,,,
16005099,"Jacquet de Berchem",,,,15990789,15996316,,,,,,,,,,,,,,,
15996247,"Claudio Casciolini",,Q597243,,,15996316,,7654432,people/30004120,"Category:Casciolini,_Claudio",,15992244,,,,1697-11-09,1760-01-18,,,,
15996247,"Claudio Casciolini",,Q597243,,,15990650,,7654432,people/30004120,"Category:Casciolini,_Claudio",,15992244,,,,1697-11-09,1760-01-18,,,,
16005093,"Giovanni Battista Casali",,Q1525836,,15990789,15996316,,,,,,,,,,,,,,,
16005093,"Giovanni Battista Casali",,Q1525836,,15990789,15990650,,,,,,,,,,,,,,,
16005090,"Felix Woyrsch",,Q315824,,15990790,15990650,,,,,,,,,,,,,,,
16005090,"Felix Woyrsch",,Q315824,,15990790,15996316,,,,,,,,,,,,,,,
16005089,"Pompeo Canniciari",,Q131845088,,15990789,15996316,,,,,,,,,,,,,,,
16005089,"Pompeo Canniciari",,Q131845088,,15990789,15990650,,,,,,,,,,,,,,,
16005087,"Pietro Heredia","Pietro de Heredia",Q55135788,,15990789,15990650,,,,,,,,,,,,,,,
16005087,"Pietro Heredia","Pietro de Heredia",Q55135788,,15990789,15996316,,,,,,,,,,,,,,,
16005087,"Pietro Heredia","Piedro Heredia",Q55135788,,15990789,15990650,,,,,,,,,,,,,,,
16005087,"Pietro Heredia","Piedro Heredia",Q55135788,,15990789,15996316,,,,,,,,,,,,,,,
16005086,"George Clement Martin",,Q5537967,,15990790,15996316,,,,,,,,,,,,,,,
16005086,"George Clement Martin",,Q5537967,,15990790,15990650,,,,,,,,,,,,,,,
16005084,"Giuseppe Antonio Bernabei",,Q832353,,15990789,15996316,,,,,,,,,,,,,,,
16005084,"Giuseppe Antonio Bernabei",,Q832353,,15990789,15990650,,,,,,,,,,,,,,,
16005082,"Giovanni Maria Casini",,Q28971596,,15990789,15996316,,,,,,,,,,,,,,,
16005082,"Giovanni Maria Casini",,Q28971596,,15990789,15990650,,,,,,,,,,,,,,,
16005079,"Hermann Bäuerle",,Q61479771,15990584,15990790,15990650,,,,,,,,,,,,,,,
16005079,"Hermann Bäuerle",,Q61479771,15990584,15990790,15996316,,,,,,,,,,,,,,,
16005071,"Musikverlag August Cranz",,Q123668045,15990586,15996312,15990650,,,,,,,,,,,,,,,
16005071,"Musikverlag August Cranz",,Q123668045,15990586,15996312,15996316,,,,,,,,,,,,,,,
16005065,"François Joseph Gossec",,Q313667,,15990789,15990650,,,,,,,,,,,,,,,
16005064,"Jean Jacques Rousseau",,Q6527,,15990789,15990650,,,,,,,,,,,,,,,
16005063,"Jean-Joseph Mouret",,Q960766,,15990789,15990650,,,,,,,,,,,,,,,
16005062,"André Cardinal Destouches",,Q517636,,15990789,15990650,,,,,,,,,,,,,,,
16005061,"Michel Pignolet de Montéclair",,Q487175,,15990789,15990650,,,,,,,,,,,,,,,
16005060,"Henri Desmarets",,Q1345283,,15990789,15990650,,,,,,,,,,,,,,,
16005059,"Jean-Féry Rebel",,Q954589,,15990789,15990650,,,,,,,,,,,,,,,
16005058,"Michel Richard Delalande",,Q312979,,15990789,15990650,,,,,,,,,,,,,,,
16005057,"Augener & Co.",,Q20311223,15990586,15996312,15990650,,,,,,,,,,,,,,,
16005056,"Thomas Arne",,Q309709,,15990789,15990650,,,,,,,,,,,,,,,
16005055,"Henry Purcell",,Q9695,,15990789,15990650,,,,,,,,,,,,,,,
16005054,"John Blow",,Q311110,,15990789,15990650,,,,,,,,,,,,,,,
16005053,"John Bull",,Q511463,,15990789,15990650,,,,,,,,,,,,,,,
16005052,"William Byrd",,Q208375,,15990789,15990650,,,,,,,,,,,,,,,
16005026,"Anna Lankow",,Q94750319,,15990789,15990693,,,,,,,,,,,,,,,
16005025,"Luigi Abbiate",,Q548597,15990584,15990789,16004316,,,,,,,,,,,,,,,
16005025,"Luigi Abbiate",,Q548597,15990584,15990789,15990637,,,,,,,,,,,,,,,
16005024,"Ernst Pauer",,Q79183,15990584,15990790,15990650,,,,,,,,,,,,,16004084,,
16005024,"Ernst Pauer",,Q79183,15990584,15990790,15990592,,,,,,,,,,,,,16004084,,
16004284,"André Campra",,Q313860,15990584,15990789,15990650,15990857,74036950,people/30000563,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Andr%C3%A9_Campra.jpg/585px-Andr%C3%A9_Campra.jpg,15992244,16002145,,,1660-12-04,1744-06-29,,,,16004733
16004278,"Jean-Baptiste Weckerlin",,Q934876,15990584,15990790,15990650,15990857,66653361,people/118631,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Jean-Baptiste_Weckerlin_par_Truchelut.png,15992244,16002145,,,1821-11-09,1910-05-20,,,15991022,
16004238,"Adolf Bernhard Marx",,Q360945,15990584,15990789,15990693,15990858,63051587,people/30024381,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Adolf_Bernhard_Marx.jpg,15992244,15998725,,,1795-03-15,1866-05-17,,,16004734,16004735
16004238,"Adolf Bernhard Marx",,Q360945,15990584,15990789,15990693,15990858,63051587,people/30024381,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Adolf_Bernhard_Marx.jpg,15992244,15997457,,,1795-03-15,1866-05-17,,,16004734,16004735
16004238,"Adolf Bernhard Marx",,Q360945,15990584,15990789,15990693,15990857,63051587,people/30024381,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Adolf_Bernhard_Marx.jpg,15992244,15998725,,,1795-03-15,1866-05-17,,,16004734,16004735
16004238,"Adolf Bernhard Marx",,Q360945,15990584,15990789,15990693,15990857,63051587,people/30024381,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Adolf_Bernhard_Marx.jpg,15992244,15997457,,,1795-03-15,1866-05-17,,,16004734,16004735
16004194,"Nellie Melba",,Q237607,15990584,15990789,15990693,15990977,29552506,people/87932,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Nellie_Melba_1892.jpg,15992803,15998627,,,1861-05-19,1931-02-23,,,16004736,
16004194,"Nellie Melba",,Q237607,15990584,15990789,15990693,15990977,29552506,people/87932,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Nellie_Melba_1892.jpg,15992803,15998627,,,1861-05-19,1931-02-23,,,16004737,
16004194,"Nellie Melba",,Q237607,15990584,15990789,15990693,15990859,29552506,people/87932,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Nellie_Melba_1892.jpg,15992803,15998627,,,1861-05-19,1931-02-23,,,16004736,
16004194,"Nellie Melba",,Q237607,15990584,15990789,15990693,15990859,29552506,people/87932,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Nellie_Melba_1892.jpg,15992803,15998627,,,1861-05-19,1931-02-23,,,16004737,
16004183,"Ennio Porrino",,Q3725498,15990584,15990790,15990638,,3040149068615765730001,people/40220104,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ennio_Porrino.jpg,15992244,15998690,,,1910-01-20,1959-09-25,,,15991057,
16004183,"Ennio Porrino",,Q3725498,15990584,15990790,15990638,,3040149068615765730001,people/40220104,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ennio_Porrino.jpg,15992244,16004391,,,1910-01-20,1959-09-25,,,15991057,
16004179,"Werner Janssen",,Q3567322,15990584,15990793,,15990861,61730425,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Werner_Janssen_(1937).jpg,15992244,15998695,,,1899-06-01,1990-09-19,,,16004738,16004178
16004179,"Werner Janssen",,Q3567322,15990584,15990793,,15990861,61730425,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Werner_Janssen_(1937).jpg,15992244,15998695,,,1899-06-01,1990-09-19,,,16004739,16004178
16004179,"Werner Janssen",,Q3567322,15990584,15990793,,15990861,61730425,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Werner_Janssen_(1937).jpg,15992244,15998695,,,1899-06-01,1990-09-19,,,16004740,16004178
16004179,"Werner Janssen",,Q3567322,15990584,15990793,,15990861,61730425,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Werner_Janssen_(1937).jpg,15992244,15998695,,,1899-06-01,1990-09-19,,,15991057,16004178
16004166,"Francesco Lamperti",,Q376597,15990584,15990789,15990693,15990859,86455996,people/40221520,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/SIGNOR_LAMPERTI.png,15992244,15998690,,,1813-03-11,1892-05-01,,,15991112,15991112
16004166,"Francesco Lamperti",,Q376597,15990584,15990789,15990693,15990859,86455996,people/40221520,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/SIGNOR_LAMPERTI.png,15992244,16004391,,,1813-03-11,1892-05-01,,,15991112,15991112
16004166,"Francesco Lamperti",,Q376597,15990584,15990789,15990693,15990888,86455996,people/40221520,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/SIGNOR_LAMPERTI.png,15992244,15998690,,,1813-03-11,1892-05-01,,,15991112,15991112
16004166,"Francesco Lamperti",,Q376597,15990584,15990789,15990693,15990888,86455996,people/40221520,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/SIGNOR_LAMPERTI.png,15992244,16004391,,,1813-03-11,1892-05-01,,,15991112,15991112
16004147,"Josef Rheinberger",,Q365555,15990584,15990789,15990642,15990857,197428,people/50377,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Rheinberger.jpg,15992244,15998688,,,1839-03-17,1901-11-25,15990799,,16004294,16004294
16004147,"Josef Rheinberger",,Q365555,15990584,15990789,15990642,15990857,197428,people/50377,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Rheinberger.jpg,15992244,15998631,,,1839-03-17,1901-11-25,15990799,,16004294,16004294
16004147,"Josef Rheinberger",,Q365555,15990584,15990789,15990642,15990881,197428,people/50377,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Rheinberger.jpg,15992244,15998688,,,1839-03-17,1901-11-25,15990799,,16004294,16004294
16004147,"Josef Rheinberger",,Q365555,15990584,15990789,15990642,15990881,197428,people/50377,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Rheinberger.jpg,15992244,15998631,,,1839-03-17,1901-11-25,15990799,,16004294,16004294
16004139,"Robert Allen Spencer",,Q98907712,15990584,15990792,15990650,15990972,120740068,people/30082796,,,15992244,15998732,,,1932-05-09,1997-08-08,15990819,,,15991021
16004125,"Constant Pierre",,Q15429588,15990584,15990790,16004316,15990859,4935118,people/30027966,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Constant_Pierre.jpg,15992244,16002145,,,1855-08-24,1918-02-12,,,15991028,
16004125,"Constant Pierre",,Q15429588,15990584,15990790,16004316,15990858,4935118,people/30027966,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Constant_Pierre.jpg,15992244,16002145,,,1855-08-24,1918-02-12,,,15991028,
16004084,"Orlando Gibbons",,Q311913,15990584,15990789,15990650,15990857,12491395,people/30005405,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Orlando_Gibbons.jpg,15992244,15998732,,,1583-12-25,1625-06-05,,,16004741,
16004084,"Orlando Gibbons",,Q311913,15990584,15990789,15990650,15990857,12491395,people/30005405,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Orlando_Gibbons.jpg,15992244,15998732,,,1583-12-25,1625-06-05,,,16004742,
16004084,"Orlando Gibbons",,Q311913,15990584,15990789,15990650,15990857,12491395,people/30005405,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Orlando_Gibbons.jpg,15992244,16004395,,,1583-12-25,1625-06-05,,,16004741,
16004084,"Orlando Gibbons",,Q311913,15990584,15990789,15990650,15990857,12491395,people/30005405,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Orlando_Gibbons.jpg,15992244,16004395,,,1583-12-25,1625-06-05,,,16004742,
16004084,"Orlando Gibbons",,Q311913,15990584,15990789,15990650,15990881,12491395,people/30005405,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Orlando_Gibbons.jpg,15992244,15998732,,,1583-12-25,1625-06-05,,,16004741,
16004084,"Orlando Gibbons",,Q311913,15990584,15990789,15990650,15990881,12491395,people/30005405,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Orlando_Gibbons.jpg,15992244,15998732,,,1583-12-25,1625-06-05,,,16004742,
16004084,"Orlando Gibbons",,Q311913,15990584,15990789,15990650,15990881,12491395,people/30005405,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Orlando_Gibbons.jpg,15992244,16004395,,,1583-12-25,1625-06-05,,,16004741,
16004084,"Orlando Gibbons",,Q311913,15990584,15990789,15990650,15990881,12491395,people/30005405,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Orlando_Gibbons.jpg,15992244,16004395,,,1583-12-25,1625-06-05,,,16004742,
16003988,"Alphonse Leduc",,Q50333026,15990584,15996312,15990592,15990901,59289373,people/30072043,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Alphonse_Leduc_by_Adolphe_Menut.png,15992244,16002145,,,1804-03-09,1868-06-17,,,15991022,
16003988,"Alphonse Leduc",,Q50333026,15990584,15996312,15990592,15990883,59289373,people/30072043,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Alphonse_Leduc_by_Adolphe_Menut.png,15992244,16002145,,,1804-03-09,1868-06-17,,,15991022,
16003988,"Alphonse Leduc",,Q50333026,15990584,15996312,15990592,15990857,59289373,people/30072043,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Alphonse_Leduc_by_Adolphe_Menut.png,15992244,16002145,,,1804-03-09,1868-06-17,,,15991022,
16003988,"Alphonse Leduc",,Q50333026,15990584,15996312,16002523,15990901,59289373,people/30072043,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Alphonse_Leduc_by_Adolphe_Menut.png,15992244,16002145,,,1804-03-09,1868-06-17,,,15991022,
16003988,"Alphonse Leduc",,Q50333026,15990584,15996312,16002523,15990883,59289373,people/30072043,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Alphonse_Leduc_by_Adolphe_Menut.png,15992244,16002145,,,1804-03-09,1868-06-17,,,15991022,
16003988,"Alphonse Leduc",,Q50333026,15990584,15996312,16002523,15990857,59289373,people/30072043,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Alphonse_Leduc_by_Adolphe_Menut.png,15992244,16002145,,,1804-03-09,1868-06-17,,,15991022,
16003988,"Alphonse Leduc",,Q50333026,15990586,15996312,15990592,15990901,59289373,people/30072043,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Alphonse_Leduc_by_Adolphe_Menut.png,15992244,16002145,,,1804-03-09,1868-06-17,,,15991022,
16003988,"Alphonse Leduc",,Q50333026,15990586,15996312,15990592,15990883,59289373,people/30072043,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Alphonse_Leduc_by_Adolphe_Menut.png,15992244,16002145,,,1804-03-09,1868-06-17,,,15991022,
16003988,"Alphonse Leduc",,Q50333026,15990586,15996312,15990592,15990857,59289373,people/30072043,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Alphonse_Leduc_by_Adolphe_Menut.png,15992244,16002145,,,1804-03-09,1868-06-17,,,15991022,
16003988,"Alphonse Leduc",,Q50333026,15990586,15996312,16002523,15990901,59289373,people/30072043,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Alphonse_Leduc_by_Adolphe_Menut.png,15992244,16002145,,,1804-03-09,1868-06-17,,,15991022,
16003988,"Alphonse Leduc",,Q50333026,15990586,15996312,16002523,15990883,59289373,people/30072043,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Alphonse_Leduc_by_Adolphe_Menut.png,15992244,16002145,,,1804-03-09,1868-06-17,,,15991022,
16003988,"Alphonse Leduc",,Q50333026,15990586,15996312,16002523,15990857,59289373,people/30072043,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Alphonse_Leduc_by_Adolphe_Menut.png,15992244,16002145,,,1804-03-09,1868-06-17,,,15991022,
16003986,"Charles-Wilfrid de Bériot",,Q1995861,15990584,15990789,16002523,15990857,37182836,people/174619,,https://upload.wikimedia.org/wikipedia/commons/e/e2/Charles_Wilfrid_de_B%C3%A9riot_1890.jpg,15992244,16002145,,,1833-02-12,1914-10-22,15990794,15995910,16004730,16004732
16003986,"Charles-Wilfrid de Bériot",,Q1995861,15990584,15990789,16002523,15990857,37182836,people/174619,,https://upload.wikimedia.org/wikipedia/commons/e/e2/Charles_Wilfrid_de_B%C3%A9riot_1890.jpg,15992244,16002145,,,1833-02-12,1914-10-22,15990794,15995910,16004730,15991028
16003986,"Charles-Wilfrid de Bériot",,Q1995861,15990584,15990789,16002523,15990857,37182836,people/174619,,https://upload.wikimedia.org/wikipedia/commons/e/e2/Charles_Wilfrid_de_B%C3%A9riot_1890.jpg,15992244,16002145,,,1833-02-12,1914-10-22,15990794,15995910,16004731,16004732
16003986,"Charles-Wilfrid de Bériot",,Q1995861,15990584,15990789,16002523,15990857,37182836,people/174619,,https://upload.wikimedia.org/wikipedia/commons/e/e2/Charles_Wilfrid_de_B%C3%A9riot_1890.jpg,15992244,16002145,,,1833-02-12,1914-10-22,15990794,15995910,16004731,15991028
16003986,"Charles-Wilfrid de Bériot",,Q1995861,15990584,15990789,16002523,15990856,37182836,people/174619,,https://upload.wikimedia.org/wikipedia/commons/e/e2/Charles_Wilfrid_de_B%C3%A9riot_1890.jpg,15992244,16002145,,,1833-02-12,1914-10-22,15990794,15995910,16004730,16004732
